x,y,ca,elevation
463989.913,5622814.127,4.325379371643066,309.1893615722656
463999.913,5622814.127,4.228113651275635,309.1719665527344
464009.913,5622814.127,4.143653869628906,309.1545715332031
464019.913,5622814.127,4.065677165985107,309.1371765136719
464029.913,5622814.127,3.9931063652038574,309.1197814941406
464039.913,5622814.127,3.933878183364868,309.1025390625
464049.913,5622814.127,3.893661975860596,309.08636474609375
464059.913,5622814.127,3.839486598968506,309.06585693359375
463439.913,5622804.127,2.367487907409668,310.35467529296875
463449.913,5622804.127,2.463926076889038,310.335693359375
463459.913,5622804.127,2.593247890472412,310.2938537597656
463469.913,5622804.127,2.725954532623291,310.2805480957031
463479.913,5622804.127,2.8255820274353027,310.2496643066406
463489.913,5622804.127,2.9435372352600098,310.2139587402344
463499.913,5622804.127,3.0788278579711914,310.192626953125
463509.913,5622804.127,3.230572462081909,310.1741943359375
463519.913,5622804.127,3.3920552730560303,310.1348876953125
463529.913,5622804.127,3.5451693534851074,310.1142883300781
463539.913,5622804.127,3.70442271232605,310.0974426269531
463549.913,5622804.127,3.8869943618774414,310.08428955078125
463559.913,5622804.127,4.086962699890137,310.06402587890625
463569.913,5622804.127,4.2926106452941895,310.04638671875
463579.913,5622804.127,4.497580528259277,310.001220703125
463589.913,5622804.127,4.711071014404297,309.9659118652344
463599.913,5622804.127,4.93840217590332,309.95758056640625
463609.913,5622804.127,5.164582252502441,309.9520568847656
463619.913,5622804.127,5.394885063171387,309.92950439453125
463629.913,5622804.127,5.6242146492004395,309.90386962890625
463639.913,5622804.127,5.870777606964111,309.88580322265625
463649.913,5622804.127,6.138739585876465,309.8542785644531
463659.913,5622804.127,6.422684192657471,309.8203125
463669.913,5622804.127,6.694614887237549,309.7908935546875
463679.913,5622804.127,6.942955493927002,309.773193359375
463689.913,5622804.127,7.173349857330322,309.75299072265625
463699.913,5622804.127,7.382069110870361,309.718505859375
463709.913,5622804.127,7.575252532958984,309.69732666015625
463719.913,5622804.127,7.744129657745361,309.6669006347656
463729.913,5622804.127,7.873285293579102,309.6473693847656
463739.913,5622804.127,7.964276790618896,309.6257019042969
463749.913,5622804.127,8.015728950500488,309.6081237792969
463759.913,5622804.127,8.018176078796387,309.5907287597656
463769.913,5622804.127,7.977593421936035,309.5733337402344
463779.913,5622804.127,7.897744178771973,309.5557861328125
463789.913,5622804.127,7.774933815002441,309.53839111328125
463799.913,5622804.127,7.623948574066162,309.52099609375
463809.913,5622804.127,7.454292297363281,309.50360107421875
463819.913,5622804.127,7.270790100097656,309.4862060546875
463829.913,5622804.127,7.074101448059082,309.46881103515625
463839.913,5622804.127,6.86284065246582,309.451416015625
463849.913,5622804.127,6.645174503326416,309.43402099609375
463859.913,5622804.127,6.43892240524292,309.4166259765625
463869.913,5622804.127,6.24656343460083,309.39923095703125
463879.913,5622804.127,6.065949440002441,309.3818359375
463889.913,5622804.127,5.880130767822266,309.36444091796875
463899.913,5622804.127,5.689510822296143,309.3470458984375
463909.913,5622804.127,5.5073747634887695,309.32965087890625
463919.913,5622804.127,5.326719284057617,309.312255859375
463929.913,5622804.127,5.153416633605957,309.29486083984375
463939.913,5622804.127,5.000406265258789,309.2774658203125
463949.913,5622804.127,4.860937595367432,309.26007080078125
463959.913,5622804.127,4.724637508392334,309.24267578125
463969.913,5622804.127,4.598928451538086,309.22528076171875
463979.913,5622804.127,4.4834489822387695,309.2078857421875
463989.913,5622804.127,4.372004985809326,309.19049072265625
463999.913,5622804.127,4.255643844604492,309.173095703125
464009.913,5622804.127,4.148618221282959,309.15570068359375
464019.913,5622804.127,4.056637763977051,309.1383056640625
464029.913,5622804.127,3.9826250076293945,309.12091064453125
464039.913,5622804.127,3.939037322998047,309.103515625
464049.913,5622804.127,3.876260280609131,309.08612060546875
464059.913,5622804.127,3.797476053237915,309.0693359375
463439.913,5622794.127,2.2678587436676025,310.3592224121094
463449.913,5622794.127,2.3629188537597656,310.3395690917969
463459.913,5622794.127,2.475062847137451,310.2958984375
463469.913,5622794.127,2.6138105392456055,310.2755432128906
463479.913,5622794.127,2.752460241317749,310.2463073730469
463489.913,5622794.127,2.8544209003448486,310.2142028808594
463499.913,5622794.127,2.9934589862823486,310.1965637207031
463509.913,5622794.127,3.150062561035156,310.1764831542969
463519.913,5622794.127,3.292875289916992,310.13336181640625
463529.913,5622794.127,3.43843412399292,310.10296630859375
463539.913,5622794.127,3.6091747283935542,310.0846862792969
463549.913,5622794.127,3.796658992767334,310.068359375
463559.913,5622794.127,3.996164560317993,310.052978515625
463569.913,5622794.127,4.206746578216553,310.03369140625
463579.913,5622794.127,4.418802738189697,309.9976806640625
463589.913,5622794.127,4.621628761291504,309.9540710449219
463599.913,5622794.127,4.846657752990723,309.9322509765625
463609.913,5622794.127,5.083882808685303,309.9166259765625
463619.913,5622794.127,5.302834987640381,309.9002685546875
463629.913,5622794.127,5.535372257232666,309.8729553222656
463639.913,5622794.127,5.786089897155762,309.8523254394531
463649.913,5622794.127,6.0413336753845215,309.83135986328125
463659.913,5622794.127,6.300466537475586,309.794921875
463669.913,5622794.127,6.568244457244873,309.7625732421875
463679.913,5622794.127,6.816631317138672,309.74591064453125
463689.913,5622794.127,7.033517837524414,309.7269592285156
463699.913,5622794.127,7.227619171142578,309.70562744140625
463709.913,5622794.127,7.403769016265869,309.685791015625
463719.913,5622794.127,7.546379566192627,309.6673278808594
463729.913,5622794.127,7.659013748168945,309.64923095703125
463739.913,5622794.127,7.745358467102051,309.63177490234375
463749.913,5622794.127,7.795643329620361,309.6143798828125
463759.913,5622794.127,7.806466102600098,309.59698486328125
463769.913,5622794.127,7.779388427734375,309.57958984375
463779.913,5622794.127,7.72355842590332,309.56219482421875
463789.913,5622794.127,7.638448238372803,309.5447998046875
463799.913,5622794.127,7.517068862915039,309.52740478515625
463809.913,5622794.127,7.377682685852051,309.510009765625
463819.913,5622794.127,7.222285747528076,309.49261474609375
463829.913,5622794.127,7.044084548950195,309.4752197265625
463839.913,5622794.127,6.849908828735352,309.45782470703125
463849.913,5622794.127,6.658265113830566,309.4404296875
463859.913,5622794.127,6.469013214111328,309.42303466796875
463869.913,5622794.127,6.282087802886963,309.4056396484375
463879.913,5622794.127,6.104765892028809,309.38824462890625
463889.913,5622794.127,5.93778133392334,309.370849609375
463899.913,5622794.127,5.759039402008057,309.35345458984375
463909.913,5622794.127,5.578763484954834,309.3360595703125
463919.913,5622794.127,5.4025349617004395,309.31866455078125
463929.913,5622794.127,5.246636390686035,309.30126953125
463939.913,5622794.127,5.1022257804870605,309.28387451171875
463949.913,5622794.127,4.950753211975098,309.2664794921875
463959.913,5622794.127,4.805098056793213,309.24908447265625
463969.913,5622794.127,4.669029235839844,309.231689453125
463979.913,5622794.127,4.54105281829834,309.21429443359375
463989.913,5622794.127,4.4194488525390625,309.1968994140625
463999.913,5622794.127,4.298581600189209,309.17950439453125
464009.913,5622794.127,4.170501232147217,309.162109375
464019.913,5622794.127,4.065971851348877,309.14471435546875
464029.913,5622794.127,4.009176731109619,309.1273193359375
464039.913,5622794.127,3.9372966289520264,309.10992431640625
464049.913,5622794.127,3.839422464370727,309.0924987792969
464059.913,5622794.127,3.7489075660705566,309.07598876953125
463439.913,5622784.127,2.1733288764953613,310.3608093261719
463449.913,5622784.127,2.269362449645996,310.34234619140625
463459.913,5622784.127,2.3799383640289307,310.3005065917969
463469.913,5622784.127,2.498241186141968,310.27020263671875
463479.913,5622784.127,2.6369197368621826,310.2552185058594
463489.913,5622784.127,2.757331609725952,310.22418212890625
463499.913,5622784.127,2.911531925201416,310.19964599609375
463509.913,5622784.127,3.054166793823242,310.1799621582031
463519.913,5622784.127,3.1879734992980957,310.1367492675781
463529.913,5622784.127,3.3470816612243652,310.1032409667969
463539.913,5622784.127,3.5240015983581543,310.0843811035156
463549.913,5622784.127,3.714026689529419,310.06744384765625
463559.913,5622784.127,3.915914535522461,310.0470275878906
463569.913,5622784.127,4.12725830078125,310.0226745605469
463579.913,5622784.127,4.33425235748291,309.9847412109375
463589.913,5622784.127,4.529411792755127,309.9558410644531
463599.913,5622784.127,4.753089904785156,309.9332580566406
463609.913,5622784.127,4.988142013549805,309.9160461425781
463619.913,5622784.127,5.217651844024658,309.9034423828125
463629.913,5622784.127,5.459024906158447,309.8883361816406
463639.913,5622784.127,5.704770088195801,309.8548583984375
463649.913,5622784.127,5.950127124786377,309.8257141113281
463659.913,5622784.127,6.191256999969482,309.7960205078125
463669.913,5622784.127,6.42905330657959,309.7653503417969
463679.913,5622784.127,6.668399810791016,309.7498474121094
463689.913,5622784.127,6.882118225097656,309.7314453125
463699.913,5622784.127,7.057060241699219,309.71209716796875
463709.913,5622784.127,7.208291053771973,309.684326171875
463719.913,5622784.127,7.334570407867432,309.66473388671875
463729.913,5622784.127,7.439478874206543,309.6473083496094
463739.913,5622784.127,7.517834663391113,309.6299133300781
463749.913,5622784.127,7.5673747062683105,309.6125183105469
463759.913,5622784.127,7.587348461151123,309.5951232910156
463769.913,5622784.127,7.577915668487549,309.5777282714844
463779.913,5622784.127,7.540920734405518,309.5603332519531
463789.913,5622784.127,7.482212543487549,309.5429382324219
463799.913,5622784.127,7.393200874328613,309.5255432128906
463809.913,5622784.127,7.290493965148926,309.5081481933594
463819.913,5622784.127,7.1613664627075195,309.4907531738281
463829.913,5622784.127,7.005162239074707,309.4733581542969
463839.913,5622784.127,6.8423333168029785,309.4559631347656
463849.913,5622784.127,6.674274921417236,309.4385681152344
463859.913,5622784.127,6.501526832580566,309.4211730957031
463869.913,5622784.127,6.3263258934021,309.4037780761719
463879.913,5622784.127,6.151257038116455,309.3863830566406
463889.913,5622784.127,5.98593807220459,309.3689880371094
463899.913,5622784.127,5.814211368560791,309.3515930175781
463909.913,5622784.127,5.6579976081848145,309.3341979980469
463919.913,5622784.127,5.500504493713379,309.3168029785156
463929.913,5622784.127,5.354427337646484,309.2994079589844
463939.913,5622784.127,5.196979522705078,309.2820129394531
463949.913,5622784.127,5.038940906524658,309.2646179199219
463959.913,5622784.127,4.887546062469482,309.2472229003906
463969.913,5622784.127,4.742140769958496,309.2298278808594
463979.913,5622784.127,4.601668357849121,309.2124328613281
463989.913,5622784.127,4.465797424316406,309.1950378417969
463999.913,5622784.127,4.3342695236206055,309.1776428222656
464009.913,5622784.127,4.203989028930664,309.1602478027344
464019.913,5622784.127,4.1034979820251465,309.1428527832031
464029.913,5622784.127,4.021740436553955,309.1254577636719
464039.913,5622784.127,3.910662651062012,309.1080627441406
464049.913,5622784.127,3.797155141830444,309.0906677246094
464059.913,5622784.127,3.6974172592163086,309.0739440917969
463439.913,5622774.127,2.084300994873047,310.36358642578125
463449.913,5622774.127,2.181706428527832,310.345703125
463459.913,5622774.127,2.2937171459198,310.3095703125
463469.913,5622774.127,2.4098172187805176,310.2946472167969
463479.913,5622774.127,2.5274341106414795,310.28485107421875
463489.913,5622774.127,2.6486165523529053,310.2540588378906
463499.913,5622774.127,2.79780650138855,310.22332763671875
463509.913,5622774.127,2.950727939605713,310.2021179199219
463519.913,5622774.127,3.1021740436553955,310.1549987792969
463529.913,5622774.127,3.267277956008911,310.1130676269531
463539.913,5622774.127,3.4460384845733643,310.09893798828125
463549.913,5622774.127,3.638476610183716,310.0853576660156
463559.913,5622774.127,3.84279465675354,310.057861328125
463569.913,5622774.127,4.050189971923828,310.0313415527344
463579.913,5622774.127,4.249809265136719,309.9932556152344
463589.913,5622774.127,4.461092948913574,309.97296142578125
463599.913,5622774.127,4.684054374694824,309.9452209472656
463609.913,5622774.127,4.913521766662598,309.927734375
463619.913,5622774.127,5.148724555969238,309.93255615234375
463629.913,5622774.127,5.386805534362793,309.91387939453125
463639.913,5622774.127,5.625768661499023,309.87420654296875
463649.913,5622774.127,5.86141300201416,309.8399963378906
463659.913,5622774.127,6.089661121368408,309.802978515625
463669.913,5622774.127,6.306877136230469,309.7740783691406
463679.913,5622774.127,6.514126300811768,309.7552185058594
463689.913,5622774.127,6.708502292633057,309.7223815917969
463699.913,5622774.127,6.862730503082275,309.69598388671875
463709.913,5622774.127,7.002022743225098,309.67510986328125
463719.913,5622774.127,7.125126361846924,309.6575012207031
463729.913,5622774.127,7.219118595123291,309.64007568359375
463739.913,5622774.127,7.2890825271606445,309.6226806640625
463749.913,5622774.127,7.338330268859863,309.60528564453125
463759.913,5622774.127,7.367746353149414,309.587890625
463769.913,5622774.127,7.376810550689697,309.57049560546875
463779.913,5622774.127,7.363869190216064,309.5531005859375
463789.913,5622774.127,7.325421333312988,309.53570556640625
463799.913,5622774.127,7.258788108825684,309.518310546875
463809.913,5622774.127,7.185000419616699,309.50091552734375
463819.913,5622774.127,7.092548847198486,309.4835205078125
463829.913,5622774.127,6.972415447235107,309.46612548828125
463839.913,5622774.127,6.83702278137207,309.44873046875
463849.913,5622774.127,6.6899518966674805,309.43133544921875
463859.913,5622774.127,6.53387975692749,309.4139404296875
463869.913,5622774.127,6.371613025665283,309.39654541015625
463879.913,5622774.127,6.2085347175598145,309.379150390625
463889.913,5622774.127,6.052697658538818,309.36175537109375
463899.913,5622774.127,5.888034820556641,309.3443603515625
463909.913,5622774.127,5.73622465133667,309.32696533203125
463919.913,5622774.127,5.589250564575195,309.3095703125
463929.913,5622774.127,5.437906265258789,309.29217529296875
463939.913,5622774.127,5.2820820808410645,309.2747802734375
463949.913,5622774.127,5.123370170593262,309.25738525390625
463959.913,5622774.127,4.967392444610596,309.239990234375
463969.913,5622774.127,4.813694477081299,309.22259521484375
463979.913,5622774.127,4.661585330963135,309.2052001953125
463989.913,5622774.127,4.511402130126953,309.18780517578125
463999.913,5622774.127,4.363745212554932,309.17041015625
464009.913,5622774.127,4.220637798309326,309.15301513671875
464019.913,5622774.127,4.0960211753845215,309.1356201171875
464029.913,5622774.127,3.9909818172454834,309.11822509765625
464039.913,5622774.127,3.8774750232696538,309.100830078125
464049.913,5622774.127,3.7532143592834473,309.08343505859375
464059.913,5622774.127,3.644636869430542,309.06671142578125
463439.913,5622764.127,2.0010201930999756,310.37615966796875
463449.913,5622764.127,2.100224494934082,310.3553161621094
463459.913,5622764.127,2.2136244773864746,310.3294982910156
463469.913,5622764.127,2.326807737350464,310.313720703125
463479.913,5622764.127,2.4421167373657227,310.2982482910156
463489.913,5622764.127,2.5687899589538574,310.27593994140625
463499.913,5622764.127,2.7084953784942627,310.2466125488281
463509.913,5622764.127,2.864898681640625,310.2257995605469
463519.913,5622764.127,3.028078317642212,310.1749572753906
463529.913,5622764.127,3.195559024810791,310.1261901855469
463539.913,5622764.127,3.3755829334259033,310.1153259277344
463549.913,5622764.127,3.5700690746307373,310.10333251953125
463559.913,5622764.127,3.77227234840393,310.08685302734375
463569.913,5622764.127,3.9715728759765625,310.0535583496094
463579.913,5622764.127,4.18217134475708,310.01318359375
463589.913,5622764.127,4.410229682922363,309.9967956542969
463599.913,5622764.127,4.628839015960693,309.9619445800781
463609.913,5622764.127,4.852099418640137,309.9432067871094
463619.913,5622764.127,5.084924697875977,309.9468994140625
463629.913,5622764.127,5.317990303039551,309.9359436035156
463639.913,5622764.127,5.5493388175964355,309.9040222167969
463649.913,5622764.127,5.775616645812988,309.8699951171875
463659.913,5622764.127,5.991694450378418,309.8344421386719
463669.913,5622764.127,6.194001197814941,309.78704833984375
463679.913,5622764.127,6.37770414352417,309.7631530761719
463689.913,5622764.127,6.534866809844971,309.7377014160156
463699.913,5622764.127,6.678523063659668,309.69769287109375
463709.913,5622764.127,6.811261177062988,309.670654296875
463719.913,5622764.127,6.919029712677002,309.6516418457031
463729.913,5622764.127,7.003936290740967,309.6339416503906
463739.913,5622764.127,7.066673278808594,309.6153869628906
463749.913,5622764.127,7.11555290222168,309.59796142578125
463759.913,5622764.127,7.154771327972412,309.58056640625
463769.913,5622764.127,7.182628154754639,309.56317138671875
463779.913,5622764.127,7.192260265350342,309.5457763671875
463789.913,5622764.127,7.175564765930176,309.52838134765625
463799.913,5622764.127,7.141682147979736,309.510986328125
463809.913,5622764.127,7.096608638763428,309.49359130859375
463819.913,5622764.127,7.028758525848389,309.4761962890625
463829.913,5622764.127,6.941625118255615,309.45880126953125
463839.913,5622764.127,6.831435680389404,309.44140625
463849.913,5622764.127,6.704478740692139,309.42401123046875
463859.913,5622764.127,6.564399719238281,309.4066162109375
463869.913,5622764.127,6.4165568351745605,309.38922119140625
463879.913,5622764.127,6.26957893371582,309.371826171875
463889.913,5622764.127,6.116894245147705,309.35443115234375
463899.913,5622764.127,5.953996658325195,309.3370361328125
463909.913,5622764.127,5.795081615447998,309.31964111328125
463919.913,5622764.127,5.652241230010986,309.30224609375
463929.913,5622764.127,5.5040602684021,309.28485107421875
463939.913,5622764.127,5.353407382965088,309.2674560546875
463949.913,5622764.127,5.198975086212158,309.25006103515625
463959.913,5622764.127,5.040225505828857,309.232666015625
463969.913,5622764.127,4.87952184677124,309.21527099609375
463979.913,5622764.127,4.716651916503906,309.1978759765625
463989.913,5622764.127,4.552027225494385,309.18048095703125
463999.913,5622764.127,4.378898620605469,309.1630859375
464009.913,5622764.127,4.215112209320068,309.14569091796875
464019.913,5622764.127,4.08305025100708,309.1282958984375
464029.913,5622764.127,3.950285434722901,309.11090087890625
464039.913,5622764.127,3.831580877304077,309.093505859375
464049.913,5622764.127,3.707849502563477,309.07611083984375
464059.913,5622764.127,3.5921788215637207,309.05938720703125
463439.913,5622754.127,1.9235233068466189,310.4031677246094
463449.913,5622754.127,2.0245933532714844,310.38134765625
463459.913,5622754.127,2.136439085006714,310.3514099121094
463469.913,5622754.127,2.248730421066284,310.3222351074219
463479.913,5622754.127,2.3698408603668213,310.30517578125
463489.913,5622754.127,2.499535322189331,310.290771484375
463499.913,5622754.127,2.640134572982788,310.2679443359375
463509.913,5622754.127,2.793278455734253,310.2427062988281
463519.913,5622754.127,2.9589929580688477,310.2044982910156
463529.913,5622754.127,3.131786108016968,310.15777587890625
463539.913,5622754.127,3.3134982585906982,310.1375732421875
463549.913,5622754.127,3.507448673248291,310.1246032714844
463559.913,5622754.127,3.704873561859131,310.1132507324219
463569.913,5622754.127,3.912126064300537,310.0887756347656
463579.913,5622754.127,4.136131763458252,310.049560546875
463589.913,5622754.127,4.362196922302246,310.0260925292969
463599.913,5622754.127,4.576206684112549,309.9832458496094
463609.913,5622754.127,4.7964277267456055,309.9600830078125
463619.913,5622754.127,5.023131847381592,309.9624938964844
463629.913,5622754.127,5.251457214355469,309.9504089355469
463639.913,5622754.127,5.475876808166504,309.91650390625
463649.913,5622754.127,5.692946910858154,309.8879699707031
463659.913,5622754.127,5.897741317749023,309.8492736816406
463669.913,5622754.127,6.0844831466674805,309.8064880371094
463679.913,5622754.127,6.245306491851807,309.7631530761719
463689.913,5622754.127,6.38645076751709,309.74810791015625
463699.913,5622754.127,6.5148210525512695,309.7246398925781
463709.913,5622754.127,6.631735801696777,309.68560791015625
463719.913,5622754.127,6.729789733886719,309.6618957519531
463729.913,5622754.127,6.802619934082031,309.6400146484375
463739.913,5622754.127,6.858712196350098,309.60968017578125
463749.913,5622754.127,6.9068708419799805,309.59124755859375
463759.913,5622754.127,6.956300258636475,309.5738525390625
463769.913,5622754.127,7.002086639404297,309.55645751953125
463779.913,5622754.127,7.030623912811279,309.53900146484375
463789.913,5622754.127,7.039366722106934,309.5215759277344
463799.913,5622754.127,7.036169528961182,309.5041809082031
463809.913,5622754.127,7.021670818328857,309.4867858886719
463819.913,5622754.127,6.974313735961914,309.4693908691406
463829.913,5622754.127,6.908677101135254,309.4519958496094
463839.913,5622754.127,6.824412822723389,309.4346008300781
463849.913,5622754.127,6.716869354248047,309.4172058105469
463859.913,5622754.127,6.592193126678467,309.3998107910156
463869.913,5622754.127,6.459467887878418,309.3824157714844
463879.913,5622754.127,6.316766738891602,309.3650207519531
463889.913,5622754.127,6.162137031555176,309.3476257324219
463899.913,5622754.127,6.002569198608398,309.3302307128906
463909.913,5622754.127,5.8469343185424805,309.3128356933594
463919.913,5622754.127,5.69807243347168,309.2954406738281
463929.913,5622754.127,5.558192729949951,309.2780456542969
463939.913,5622754.127,5.41107177734375,309.2606506347656
463949.913,5622754.127,5.259023666381836,309.2432556152344
463959.913,5622754.127,5.1012091636657715,309.2258605957031
463969.913,5622754.127,4.935301303863525,309.2084655761719
463979.913,5622754.127,4.7618818283081055,309.1910705566406
463989.913,5622754.127,4.576828479766846,309.1736755371094
463999.913,5622754.127,4.383669853210449,309.1562805175781
464009.913,5622754.127,4.2064948081970215,309.1388854980469
464019.913,5622754.127,4.056562900543213,309.1214904785156
464029.913,5622754.127,3.922780752182007,309.1040954589844
464039.913,5622754.127,3.7840425968170166,309.0867004394531
464049.913,5622754.127,3.6564383506774902,309.0693054199219
464059.913,5622754.127,3.5413618087768555,309.0525817871094
463439.913,5622744.127,1.8513312339782717,310.4248046875
463449.913,5622744.127,1.9523361921310425,310.3951721191406
463459.913,5622744.127,2.0643656253814697,310.36376953125
463469.913,5622744.127,2.1825318336486816,310.33380126953125
463479.913,5622744.127,2.307675838470459,310.31890869140625
463489.913,5622744.127,2.441734552383423,310.2989807128906
463499.913,5622744.127,2.584742307662964,310.2744445800781
463509.913,5622744.127,2.7372100353240967,310.2523193359375
463519.913,5622744.127,2.9012703895568848,310.2166442871094
463529.913,5622744.127,3.0769128799438477,310.17901611328125
463539.913,5622744.127,3.2613677978515625,310.1532897949219
463549.913,5622744.127,3.453897714614868,310.140380859375
